source,"source_file","publish_date","ingested_at",address,"product_description",postcode,"product_price","brand_description","trading_name",location,"site_features"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","59 Dempster St",PULP,"6,450","209.9",Ampol,"Ampol Foodary Esperance",ESPERANCE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","59 Dempster St","98 RON","6,450","219.9",Ampol,"Ampol Foodary Esperance",ESPERANCE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","77 Maidstone Cr",Diesel,"6,707","272.9",Ampol,"Ampol Foodary Exmouth",EXMOUTH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","77 Maidstone Cr","98 RON","6,707","257.9",Ampol,"Ampol Foodary Exmouth",EXMOUTH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 602 Forrest Hwy",ULP,"6,208","179.9",Ampol,"Ampol Foodary Forrest Highway North","WEST PINJARRA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 602 Forrest Hwy",PULP,"6,208","196.9",Ampol,"Ampol Foodary Forrest Highway North","WEST PINJARRA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 602 Forrest Hwy","Brand Diesel","6,208","229.9",Ampol,"Ampol Foodary Forrest Highway North","WEST PINJARRA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 601 Forrest Hwy",ULP,"6,208","179.9",Ampol,"Ampol Foodary Forrest Highway South","WEST PINJARRA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","63 Alex Wood Dr",PULP,"6,112","196.9",Ampol,"Ampol Foodary Forrestdale",FORRESTDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Jon Sanders Dr",ULP,"6,016","179.9",Ampol,"Ampol Foodary Glendalough",GLENDALOUGH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Jon Sanders Dr","Brand Diesel","6,016","219.9",Ampol,"Ampol Foodary Glendalough",GLENDALOUGH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Jon Sanders Dr","98 RON","6,016","206.9",Ampol,"Ampol Foodary Glendalough",GLENDALOUGH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","158 Corfield St",ULP,"6,110","179.9",Ampol,"Ampol Foodary Gosnells",GOSNELLS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","158 Corfield St",PULP,"6,110","196.9",Ampol,"Ampol Foodary Gosnells",GOSNELLS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","158 Corfield St","98 RON","6,110","206.9",Ampol,"Ampol Foodary Gosnells",GOSNELLS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2100 Albany Hwy",Diesel,"6,110","218.9",Ampol,"Ampol Foodary Gosnells North",GOSNELLS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","35 Minilya Pkwy",PULP,"6,210","196.9",Ampol,"Ampol Foodary Greenfields",GREENFIELDS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","35 Minilya Pkwy","98 RON","6,210","206.9",Ampol,"Ampol Foodary Greenfields",GREENFIELDS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","420 Joondalup Dr",PULP,"6,027","196.9",Ampol,"Ampol Foodary Joondalup",JOONDALUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","581 Hannan St",PULP,"6,430","196.9",Ampol,"Ampol Foodary Kalgoorlie",SOMERVILLE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","146 Boulder Rd",PULP,"6,430","196.9",Ampol,"Ampol Foodary Kalgoorlie South","SOUTH KALGOORLIE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 3861 Bathgate Rd",ULP,"6,714","199.9",Ampol,"Ampol Foodary Karratha",NICKOL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","490 Karrinyup Rd",ULP,"6,018","179.9",Ampol,"Ampol Foodary Karrinyup",GWELUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","490 Karrinyup Rd",PULP,"6,018","196.9",Ampol,"Ampol Foodary Karrinyup",GWELUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Fenton St",ULP,"6,105","179.9",Ampol,"Ampol Foodary Kewdale",KEWDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Fenton St",PULP,"6,105","196.9",Ampol,"Ampol Foodary Kewdale",KEWDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Mandurah Rd & Wellard Rd","98 RON","6,167","206.9",Ampol,"Ampol Foodary Kwinana","KWINANA BEACH","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 50 Mandurah Rd","98 RON","6,210","206.9",Ampol,"Ampol Foodary Lakelands","MEADOW SPRINGS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","319 Vincent St",PULP,"6,007","196.9",Ampol,"Ampol Foodary Leederville",LEEDERVILLE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","319 Vincent St","98 RON","6,007","206.9",Ampol,"Ampol Foodary Leederville",LEEDERVILLE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","110 Ranford Rd","98 RON","6,155","206.9",Ampol,"Ampol Foodary Livingston","CANNING VALE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","76 Malaga Dr",ULP,"6,090","179.9",Ampol,"Ampol Foodary Malaga Drive",MALAGA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","76 Malaga Dr",Diesel,"6,090","225.9",Ampol,"Ampol Foodary Malaga Drive",MALAGA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","76 Malaga Dr","98 RON","6,090","206.9",Ampol,"Ampol Foodary Malaga Drive",MALAGA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","585 Canning Hwy",PULP,"6,154","196.9",Ampol,"Ampol Foodary Melville","ALFRED COVE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","585 Canning Hwy","98 RON","6,154","206.9",Ampol,"Ampol Foodary Melville","ALFRED COVE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","676 Stirling Hwy","Brand Diesel","6,012","231.9",Ampol,"Ampol Foodary Mosman Park","MOSMAN PARK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","676 Stirling Hwy","98 RON","6,012","206.9",Ampol,"Ampol Foodary Mosman Park","MOSMAN PARK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","810 Beaufort St",ULP,"6,050","179.9",Ampol,"Ampol Foodary Mt Lawley","MOUNT LAWLEY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","810 Beaufort St",PULP,"6,050","196.9",Ampol,"Ampol Foodary Mt Lawley","MOUNT LAWLEY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","810 Beaufort St","98 RON","6,050","206.9",Ampol,"Ampol Foodary Mt Lawley","MOUNT LAWLEY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","10 Robson Way","98 RON","6,150","206.9",Ampol,"Ampol Foodary Murdoch",MURDOCH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","7 Broadway","Brand Diesel","6,009","229.9",Ampol,"Ampol Foodary Nedlands",NEDLANDS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","204 North Rd",PULP,"6,330","202.9",Ampol,"Ampol Foodary North Road",YAKAMIA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","204 North Rd","98 RON","6,330","212.9",Ampol,"Ampol Foodary North Road",YAKAMIA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2624 Wanneroo Rd",ULP,"6,032","179.9",Ampol,"Ampol Foodary North Wanneroo",NOWERGUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2624 Wanneroo Rd",PULP,"6,032","196.9",Ampol,"Ampol Foodary North Wanneroo",NOWERGUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2624 Wanneroo Rd","Brand Diesel","6,032","216.9",Ampol,"Ampol Foodary North Wanneroo",NOWERGUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","868 Pinjarra Rd",ULP,"6,209","179.9",Ampol,"Ampol Foodary North Yunderup",FURNISSDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","111 Great Eastern Hwy",PULP,"6,103","196.9",Ampol,"Ampol Foodary Rivervale",RIVERVALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","111 Great Eastern Hwy","Brand Diesel","6,103","229.9",Ampol,"Ampol Foodary Rivervale",RIVERVALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","29 Dixon Rd",ULP,"6,168","179.9",Ampol,"Ampol Foodary Rockingham",ROCKINGHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","420 Secret Harbour Bvd",PULP,"6,173","196.9",Ampol,"Ampol Foodary Secret Harbour","SECRET HARBOUR","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","420 Secret Harbour Bvd","98 RON","6,173","206.9",Ampol,"Ampol Foodary Secret Harbour","SECRET HARBOUR","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","67 Hamilton Rd",ULP,"6,722","216.9",Ampol,"Ampol Foodary South Hedland","SOUTH HEDLAND","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","240 Toodyay Rd",PULP,"6,056","196.9",Ampol,"Ampol Foodary Stratton",STRATTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","194 Rokeby Rd",PULP,"6,008","196.9",Ampol,"Ampol Foodary Subiaco",SUBIACO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","316 Spencer Rd","98 RON","6,108","206.9",Ampol,"Ampol Foodary Thornlie Square",THORNLIE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","79 Buckingham Dr",ULP,"6,065","179.9",Ampol,"Ampol Foodary Wangara",WANGARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","79 Buckingham Dr","Brand Diesel","6,065","219.9",Ampol,"Ampol Foodary Wangara",WANGARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Bristol St",ULP,"6,169","179.9",Ampol,"Ampol Foodary Warnbro",WARNBRO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Bristol St",PULP,"6,169","196.9",Ampol,"Ampol Foodary Warnbro",WARNBRO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","56 Albany Hwy",ULP,"6,391","191.9",Ampol,"Ampol Foodary Williams",WILLIAMS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","56 Albany Hwy",Diesel,"6,391","236.9",Ampol,"Ampol Foodary Williams",WILLIAMS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","40 North West Coastal Hwy",Diesel,"6,530","224.9",Ampol,"Ampol Foodary Wonthella",WONTHELLA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","289 Beeliar Dr",PULP,"6,164","196.9",Ampol,"Ampol Foodary Yangebup",YANGEBUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","289 Beeliar Dr","Brand Diesel","6,164","219.9",Ampol,"Ampol Foodary Yangebup",YANGEBUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","289 Beeliar Dr","98 RON","6,164","206.9",Ampol,"Ampol Foodary Yangebup",YANGEBUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Cunningham Rd",Diesel,"6,430","239.9",Ampol,"Ampol Kalgoorlie Diesel Stop","WEST KALGOORLIE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","31 Dreyer St",Diesel,"6,405","212.2",Ampol,"Ampol Meckering Roadhouse",MECKERING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","59 Warren Rd",Diesel,"6,275","248.9",Ampol,"Ampol Nannup",NANNUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","131 Welsh Dr",Diesel,"6,753","266.9",Ampol,"Ampol Newman Diesel Stop",NEWMAN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","131 Welsh Dr","Brand Diesel","6,753","269.9",Ampol,"Ampol Newman Diesel Stop",NEWMAN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Wimbridge Rd",ULP,"6,229","179.9",Ampol,"Ampol Picton Depot With Front",PICTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Wimbridge Rd","98 RON","6,229","196.9",Ampol,"Ampol Picton Depot With Front",PICTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr North Mole Dr & Rous Head Rd","Brand Diesel","6,159","213.5",Ampol,"Ampol Rous Head","NORTH FREMANTLE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr North Mole Dr & Rous Head Rd","98 RON","6,159","205.9",Ampol,"Ampol Rous Head","NORTH FREMANTLE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","119 Kurnall Rd",ULP,"6,106","179.9",Ampol,"Ampol Welshpool Diesel Stop",WELSHPOOL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","119 Kurnall Rd","98 RON","6,106","206.9",Ampol,"Ampol Welshpool Diesel Stop",WELSHPOOL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","26 Davis St",Diesel,"6,432","228.9",Astron,"Astron Boulder Kalgoorlie",BOULDER,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","121 Quinns Rd",PULP,"6,030","199.5",Astron,"Astron Quinns Rocks","QUINNS ROCKS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Great Eastern Hwy & Yilgarn Ave",ULP,"6,401","183.4",Atlas,"Atlas Fresh Trading Co Northam",MALABAINE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","472 Great Eastern Hwy","Brand Diesel","6,104","201.9",Atlas,"Atlas Fuel Ascot",ASCOT,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","40 Bennett St",PULP,"6,055","186.8",Atlas,"Atlas Fuel Caversham",CAVERSHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","40 Bennett St",Diesel,"6,055","204.8",Atlas,"Atlas Fuel Caversham",CAVERSHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","121-125 Ridley St","98 RON","6,311","219.9",Atlas,"Atlas Fuel Cuballing",CUBALLING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","12 Antsey Rd",ULP,"6,112","169.5",Atlas,"Atlas Fuel Forrestdale",FORRESTDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","78C Hale Rd",ULP,"6,058","171.5",Atlas,"Atlas Fuel Forrestfield",FORRESTFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","78C Hale Rd",PULP,"6,058","181.5",Atlas,"Atlas Fuel Forrestfield",FORRESTFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","78C Hale Rd","98 RON","6,058","191.9",Atlas,"Atlas Fuel Forrestfield",FORRESTFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","184 North West Coastal Hwy",PULP,"6,530","192.9",Atlas,"Atlas Fuel Geraldton",WONTHELLA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Jarrahdale Rd",Diesel,"6,124","208.9",Atlas,"Atlas Fuel Jarrahdale",JARRAHDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Mandurah Rd",PULP,"6,167","181.5",Atlas,"Atlas Fuel Kwinana","KWINANA BEACH","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Mandurah Rd","98 RON","6,167","189.9",Atlas,"Atlas Fuel Kwinana","KWINANA BEACH","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","227 Morrison Rd","Brand Diesel","6,056","219.9",Atlas,"Atlas Fuel Midvale",MIDVALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","46 Midlands Rd",ULP,"6,522","219.9",Atlas,"Atlas Fuel Mingenew",MINGENEW,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","44 Egerton St",ULP,"6,312","186.9",Atlas,"Atlas Fuel Narrogin",NARROGIN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","44 Egerton St",Diesel,"6,312","236.9",Atlas,"Atlas Fuel Narrogin",NARROGIN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","223 Yale Rd",PULP,"6,108","189.9",Atlas,"Atlas Fuel Thornlie",THORNLIE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","223 Yale Rd",Diesel,"6,108","199.9",Atlas,"Atlas Fuel Thornlie",THORNLIE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","951 Wanneroo Rd",ULP,"6,065","173.5",Atlas,"Atlas Fuel Wanneroo",WANNEROO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","36 Welshpool Rd",ULP,"6,106","169.9",Atlas,"Atlas Fuel Welshpool",WELSHPOOL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","36 Welshpool Rd",Diesel,"6,106","199.9",Atlas,"Atlas Fuel Welshpool",WELSHPOOL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","36 Welshpool Rd","98 RON","6,106","194.9",Atlas,"Atlas Fuel Welshpool",WELSHPOOL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Meagher Dr",ULP,"6,521","199.9",Independent,"Badgingarra Roadhouse & Tourist Park",BADGINGARRA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","46458 South Coast Hwy","98 RON","6,330",210,Liberty,"Bakers Food and Fuel","KING RIVER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","18 Beagle Bay Rd",ULP,"6,725",320,Mogas,"Beagle Bay Community Store","DAMPIER PENINSULA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","18 Beagle Bay Rd",Diesel,"6,725",390,Mogas,"Beagle Bay Community Store","DAMPIER PENINSULA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","177-179 Great Eastern Hwy",ULP,"6,056","175.5","Better Choice","Better Choice Bellevue",BELLEVUE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","177-179 Great Eastern Hwy",PULP,"6,056","192.5","Better Choice","Better Choice Bellevue",BELLEVUE,"(blank)"
